0	9.975735153387622E-12
0.5	9.88911994517162E-12
1	9.815561057411746E-12
1.5	9.742562387340598E-12
2	9.670107665932909E-12
2.5	9.598191725262591E-12
3	9.526810422590759E-12
3.5	9.455960099201415E-12
4	9.385643441960636E-12
4.5	9.315873666391872E-12
5	9.246694939071728E-12
5.5	9.178249922873669E-12
6	9.110893933609344E-12
6.5	9.045386714346066E-12
7	8.983120591319143E-12
7.5	8.926268173471222E-12
8	8.877664333165782E-12
8.5	8.840265452645206E-12
9	8.816212627289934E-12
9.5	8.805813762382952E-12
10	8.806968767185968E-12
10.5	8.815482958099471E-12
11	8.826298188608898E-12
11.5	8.835135794165516E-12
12	8.839756503451919E-12
12.5	8.840236027346857E-12
13	8.838225214338746E-12
13.5	8.835723434685234E-12
14	8.834073552144791E-12
14.5	8.83361463644384E-12
15	8.833955566348429E-12
15.5	8.834502985948641E-12
16	8.834862381411829E-12
16.5	8.834947483826569E-12
17	8.834867973053768E-12
17.5	8.834763957089215E-12
18	8.83470942600016E-12
18.5	8.834706363884357E-12
19	8.834725026275318E-12
19.5	8.834740578381139E-12
20	8.834745413132416E-12
20.5	8.8347433778278E-12
21	8.834740223732978E-12
21.5	8.834738713020182E-12
22	8.834738736059085E-12
22.5	8.834739246723495E-12
23	8.834739573833698E-12
23.5	8.834739623179563E-12
24	8.834739553501791E-12
24.5	8.834739495720055E-12
25	8.834739481449711E-12
25.5	8.8347394897628E-12
26	8.834739498654735E-12
26.5	8.834739501403663E-12
27	8.834739500504279E-12
27.5	8.834739499238777E-12
28	8.834739498809014E-12
28.5	8.834739498505171E-12
29	8.834739496359968E-12
29.5	8.834739486657177E-12
30	8.834739442859754E-12
30.5	8.834739242438481E-12
31	8.834738328676819E-12
31.5	8.834734158503944E-12
32	8.834715148687721E-12
32.5	8.834629611969451E-12
33	8.847491391701436E-12
33.5	1.5727316671434735E-11
34	7.959778367662731E-10
34.5	2.989525947330548E-8
35	4.665695615111827E-7
35.5	3.3217742195504794E-6
36	1.191226821661826E-5
36.5	2.4954733449118814E-5
37	3.799883907399165E-5
37.5	5.002751795722975E-5
38	6.18979264945921E-5
38.5	7.398314594039406E-5
39	8.616906222319916E-5
39.5	9.832232610085752E-5
40	1.1044783079053761E-4
40.5	1.2257408878181626E-4
41	1.3470653800159253E-4
41.5	1.4683890328310296E-4
42	1.5896530360686703E-4
42.5	1.7103567815026749E-4
43	1.830231418633218E-4
43.5	1.9483955750730902E-4
44	2.0631224722051907E-4
44.5	2.17160486560555E-4
45	2.2699212453836153E-4
45.5	2.3533674179956754E-4
46	2.4173669243297884E-4
46.5	2.458841210480053E-4
47	2.4775875109890507E-4
47.5	2.477000162485065E-4
48	2.4635966001338523E-4
48.5	2.445313399810375E-4
49	2.4291868678282452E-4
49.5	2.4194257397169643E-4
50	2.4167276927106993E-4
50.5	2.419041926577535E-4
51	2.4232331390979946E-4
51.5	2.4267207181752402E-4
52	2.4283502411306148E-4
52.5	2.4283152240584476E-4
53	2.4274825413568256E-4
53.5	2.4266728155036715E-4
54	2.4262784324655774E-4
54.5	2.4262755848165007E-4
55	2.4264487898744872E-4
55.5	2.4266068047681653E-4
56	2.426674268752707E-4
56.5	2.4266697895638676E-4
57	2.426642188766525E-4
57.5	2.4266247825023506E-4
58	2.4266254388241E-4
58.5	2.426639936442451E-4
59	2.4266724900228167E-4
59.5	2.4267615752770441E-4
60	2.4270266624870616E-4
60.5	2.4277615246925981E-4
61	2.4295945835882271E-4
61.5	2.4337077975560811E-4
62	2.4420493199600997E-4
62.5	2.457407973485959E-4
63	2.4831854861637214E-4
63.5	2.5227642039354426E-4
64	2.57854723917269E-4
64.5	2.650983274202307E-4
65	2.7380352238627696E-4
65.5	2.835464312274179E-4
66	2.9379576149707044E-4
66.5	3.040687278119342E-4
67	3.140624645341757E-4
67.5	3.237036371811344E-4
68	3.3310211503141625E-4
68.5	3.4244394667692446E-4
69	3.518838628425454E-4
69.5	3.6148509941695144E-4
70	3.7121696363118234E-4
70.5	3.8098506758943624E-4
71	3.9065686550331216E-4
71.5	4.000593872296341E-4
72	4.0895381744004E-4
72.5	4.17014960637496E-4
73	4.238495183468438E-4
73.5	4.2907172876775415E-4
74	4.3242388727787496E-4
74.5	4.338964356404798E-4
75	4.3378659176098393E-4
75.5	4.3265081757138204E-4
76	4.311535325539001E-4
76.5	4.298696122120255E-4
77	4.2912762178736683E-4
77.5	4.289625324697822E-4
78	4.291890183231115E-4
78.5	4.295445575331898E-4
79	4.2982346860587456E-4
79.5	4.2994255137671804E-4
80	4.2992775537251137E-4
80.5	4.298547879053766E-4
81	4.297901396222852E-4
81.5	4.2976248776612137E-4
82	4.2976665172985E-4
82.5	4.2978352302196573E-4
83	4.297976353307431E-4
83.5	4.2980371342752656E-4
84	4.2980401605452104E-4
84.5	4.29802791993239E-4
85	4.298026638379275E-4
85.5	4.2980407930858037E-4
86	4.2980657615861515E-4
86.5	4.29810492122914E-4
87	4.2981904005851907E-4
87.5	4.298421151646749E-4
88	4.299039854839713E-4
88.5	4.3005655167396406E-4
89	4.3039746650926325E-4
89.5	4.310877707230134E-4
90	4.323581610864572E-4
90.5	4.344903414558286E-4
91	4.377649731180819E-4
91.5	4.4238250086376865E-4
92	4.4838255045510613E-4
92.5	4.555997557857348E-4
93	4.6368677225681464E-4
93.5	4.7220690594168487E-4
94	4.807625178665109E-4
94.5	4.891034846352023E-4
95	4.971684235172106E-4
95.5	5.050468767768555E-4
96	5.128913755999854E-4
96.5	5.208289180979723E-4
97	5.289112418519227E-4
97.5	5.37112522037589E-4
98	5.453538524653789E-4
98.5	5.535237184279483E-4
99	5.614754296339712E-4
99.5	5.690055414022073E-4
100	5.75836739169722E-4
100.5	5.816336356172156E-4
101	5.860671072526526E-4
101.5	5.889166481679955E-4
102	5.901724050483862E-4
102.5	5.900851410290119E-4
103	5.891261200441741E-4
103.5	5.878588354791485E-4
104	5.867713384769838E-4
104.5	5.861429768750319E-4
105	5.860039887508876E-4
105.5	5.861974889926404E-4
106	5.865008299222685E-4
106.5	5.867393989717266E-4
107	5.868424396502383E-4
107.5	5.868318437348173E-4
108	5.867717998751394E-4
108.5	5.8671873977455E-4
109	5.866970350312927E-4
109.5	5.867023211177307E-4
110	5.867183960789871E-4
110.5	5.867321335672575E-4
111	5.867390499073755E-4
111.5	5.867410566439578E-4
112	5.867417580789713E-4
112.5	5.86743381101034E-4
113	5.86746307476475E-4
113.5	5.867501462719958E-4
114	5.867551854469386E-4
114.5	5.867641549650119E-4
115	5.86785462420832E-4
115.5	5.868397293153922E-4
116	5.869710625160887E-4
116.5	5.872624620069653E-4
117	5.878508299299041E-4
117.5	5.889323365466152E-4
118	5.907466279925493E-4
118.5	5.935326540304259E-4
119	5.974614242775691E-4
119.5	6.025674983160893E-4
120	6.087113616431974E-4
120.5	6.155988326890982E-4
121	6.228596065604131E-4
121.5	6.301562472858903E-4
122	6.372763230654037E-4
122.5	6.441675170972107E-4
123	6.509056307998507E-4
123.5	6.57620012037091E-4
124	6.644184051618577E-4
124.5	6.713446721416984E-4
125	6.783767409783446E-4
125.5	6.854472380748977E-4
126	6.924606482632486E-4
126.5	6.992908570929958E-4
127	7.057625674522181E-4
127.5	7.116366757988739E-4
128	7.166239641302539E-4
128.5	7.204405071538441E-4
129	7.228957702721634E-4
129.5	7.239804623267908E-4
130	7.239096293305938E-4
130.5	7.230882529106804E-4
131	7.220009529076629E-4
131.5	7.210677054412478E-4
132	7.205290887234349E-4
132.5	7.20411386481785E-4
133	7.20579812910181E-4
133.5	7.208428838003293E-4
134	7.21050343906335E-4
134.5	7.211412473240453E-4
135	7.211343663199069E-4
135.5	7.210848968562516E-4
136	7.210413925323785E-4
136.5	7.210248386520379E-4
137	7.210314960160842E-4
137.5	7.210474325164164E-4
138	7.210613546908425E-4
138.5	7.210694019257736E-4
139	7.210732164993649E-4
139.5	7.210758989443395E-4
140	7.210793659843393E-4
140.5	7.210839471317856E-4
141	7.210893068485397E-4
141.5	7.210956936300899E-4
142	7.211054578297277E-4
142.5	7.211258375255078E-4
143	7.211745864517466E-4
143.5	7.212896800056829E-4
144	7.21542585751507E-4
144.5	7.220511968228022E-4
145	7.229844715128205E-4
145.5	7.245488642887277E-4
146	7.269503242092991E-4
146.5	7.303364186275001E-4
147	7.347373409281356E-4
147.5	7.400334747233189E-4
148	7.45972029456997E-4
148.5	7.522345818260463E-4
149	7.585308541792439E-4
149.5	7.646780256164033E-4
150	7.706309952570245E-4
150.5	7.764549142217263E-4
151	7.822610365397947E-4
151.5	7.881420576178916E-4
152	7.941357145203481E-4
152.5	8.002229634952025E-4
153	8.063456510503033E-4
153.5	8.124211685532662E-4
154	8.183401964414357E-4
154.5	8.239505762878131E-4
155	8.290446758394185E-4
155.5	8.333713124502231E-4
156	8.366838344204068E-4
156.5	8.388165481246502E-4
157	8.397609491495337E-4
157.5	8.39703156486488E-4
158	8.389941388815199E-4
158.5	8.380540907991759E-4
159	8.372472876832864E-4
159.5	8.367825076181023E-4
160	8.366826943768013E-4
160.5	8.368310598752178E-4
161	8.370615782092015E-4
161.5	8.372439255146482E-4
162	8.373252078461326E-4
162.5	8.373216713836566E-4
163	8.372811691755586E-4
163.5	8.372458109317129E-4
164	8.372338059084321E-4
164.5	8.372419203862225E-4
165	8.372580761368596E-4
165.5	8.372724791082422E-4
166	8.372817796848648E-4
166.5	8.372874009768638E-4
167	8.372920317915117E-4
167.5	8.372973349868784E-4
168	8.373035970663144E-4
168.5	8.373105276341609E-4
169	8.373183427827864E-4
169.5	8.373290819926332E-4
170	8.373490254662785E-4
170.5	8.37393577659517E-4
171	8.374956899612724E-4
171.5	8.377173780124449E-4
172	8.381609499035519E-4
172.5	8.389730427108658E-4
173	8.403328642713887E-4
173.5	8.424192363973241E-4
174	8.453603874894928E-4
174.5	8.491827628030502E-4
175	8.537828577005265E-4
175.5	8.589416118143319E-4
176	8.643829672720387E-4
176.5	8.698552033364498E-4
177	8.751997434477628E-4
177.5	8.803774332719934E-4
178	8.854447453602082E-4
178.5	8.904981570143733E-4
179	8.95618066922085E-4
179.5	9.008372083829808E-4
180	9.061390386471646E-4
180.5	9.11473020120163E-4
181	9.167672652954664E-4
181.5	9.219264963358637E-4
182	9.268179754336378E-4
182.5	9.312605149642577E-4
183	9.350349006295161E-4
183.5	9.379258292509986E-4
184	9.397885589635791E-4
184.5	9.406153998230224E-4
185	9.405683909819668E-4
185.5	9.399533804692986E-4
186	9.391366724704961E-4
186.5	9.384359060151128E-4
187	9.38033198254421E-4
187.5	9.379486483548826E-4
188	9.380804975263514E-4
188.5	9.382840154072641E-4
189	9.384455655125488E-4
189.5	9.385190062203821E-4
190	9.385184809291056E-4
190.5	9.384857022522912E-4
191	9.384573862345684E-4
191.5	9.384494156566775E-4
192	9.384589770635884E-4
192.5	9.384755425868781E-4
193	9.38490573207931E-4
193.5	9.385011476166974E-4
194	9.385085059795127E-4
194.5	9.385149926511558E-4
195	9.385220579211087E-4
195.5	9.385299521459097E-4
196	9.385384225977025E-4
196.5	9.385476581237989E-4
197	9.385594376773812E-4
197.5	9.385792387374798E-4
198	9.386204968298338E-4
198.5	9.387119522738207E-4
199	9.389076971629937E-4
199.5	9.39296972308347E-4
200	9.400076946884444E-4
200.5	9.411962117354899E-4
201	9.430185672214906E-4
201.5	9.455867177867538E-4
202	9.489238837982728E-4
202.5	9.529399682348441E-4
203	9.57444085719739E-4
203.5	9.621956072603881E-4
204	9.669750774573221E-4
204.5	9.716442214737046E-4
205	9.761688769778819E-4
205.5	9.80598264459374E-4
206	9.850164986683345E-4
206.5	9.894936897390546E-4
207	9.940583830557743E-4
207.5	9.986961420086853E-4
208	0.001003362842948288
208.5	0.0010079956577228255
209	0.0010125112225281485
209.5	0.0010167933174299443
210	0.0010206832652583397
210.5	0.0010239890703699615
211	0.0010265221325750178
211.5	0.0010281555900914588
212	0.0010288825308240781
212.5	0.0010288446183512297
213	0.0010283094325750854
213.5	0.0010275975320335295
214	0.0010269869429410054
214.5	0.0010266371167000085
215	0.0010265657091854186
215.5	0.0010266837050732392
216	0.0010268644510174844
216.5	0.001027008484239301
217	0.0010270754043696171
217.5	0.0010270775755395333
218	0.001027051498986289
218.5	0.0010270293103563498
219	0.0010270249151265137
219.5	0.001027035855110826
220	0.0010270529182076756
220.5	0.0010270686311460058
221	0.0010270804366452092
221.5	0.0010270894197866834
222	0.001027097632500718
222.5	0.0010271063445057287
223	0.001027115775362219
223.5	0.0010271257042445841
224	0.0010271362967710894
224.5	0.0010271491104357929
225	0.0010271689404220876
225.5	0.0010272075486452287
226	0.0010272900957679861
226.5	0.001027463937897377
227	0.0010278072058764905
227.5	0.0010284318980750664
228	0.0010294749175094168
228.5	0.0010310729238571788
229	0.0010333240080224718
229.5	0.001036248602649051
230	0.0010397679526134849
230.5	0.0010437150661001728
231	0.0010478793819446383
231.5	0.0010520688394959053
232	0.0010561624082934076
232.5	0.0010601301726936875
233	0.0010640152005533191
233.5	0.0010678911100983008
234	0.0010718192677005899
234.5	0.0010758246650520538
235	0.0010798946600269347
235.5	0.0010839905944470306
236	0.0010880573810253867
236.5	0.0010920218650785774
237	0.0010957820079202706
237.5	0.0010991984686107073
238	0.0011021026360124
238.5	0.001104328860671617
239	0.0011057656703556181
239.5	0.0011064068754410164
240	0.001106376712455699
240.5	0.0011059099731596017
241	0.0011052879947406333
241.5	0.0011047548234469817
242	0.0011044504542163792
242.5	0.0011043904285808828
243	0.0011044966476010242
243.5	0.0011046579572551866
244	0.001104787053275535
244.5	0.0011048484644811084
245	0.0011048530333035906
245.5	0.0011048327931679654
246	0.0011048159508751524
246.5	0.001104814714729779
247	0.0011048269301667738
247.5	0.0011048445131531409
248	0.001104860904556748
248.5	0.0011048738595434728
249	0.0011048843303209693
249.5	0.0011048941180151347
250	0.0011049043374006448
250.5	0.0011049151815515816
251	0.0011049264569574157
251.5	0.0011049383092773982
252	0.0011049521059900912
252.5	0.001104972056868682
253	0.0011050084878036015
253.5	0.0011050834877697263
254	0.0011052386322720174
254.5	0.0011055425169043084
255	0.001106093475649705
255.5	0.0011070117167494224
256	0.0011084172499252808
256.5	0.001110396243411468
257	0.0011129667061534952
257.5	0.001116059580343097
258	0.0011195283437966724
258.5	0.001123188210351443
259	0.0011268706113198113
259.5	0.0011304693090003442
260	0.001133958034884684
260.5	0.0011373745832840444
261	0.0011407835702869522
261.5	0.0011442388637028663
262	0.001147762404235606
262.5	0.001151343091373183
263	0.0011549469677100798
263.5	0.0011585256151367585
264	0.0011620146928026777
264.5	0.0011653244193344067
265	0.0011683321742419915
265.5	0.0011708895705168632
266	0.0011728508125706898
266.5	0.0011741177539061854
267	0.0011746848620226762
267.5	0.0011746613496626116
268	0.0011742537079292281
268.5	0.0011737094053777316
269	0.0011732431362460626
269.5	0.0011729780811852643
270	0.00117292794477701
270.5	0.0011730240487825797
271	0.0011731686228263107
271.5	0.001173284864740979
272	0.0011733415633392661
272.5	0.001173348249262864
273	0.0011733330983574298
273.5	0.0011733209240935957
274	0.001173322468275078
274.5	0.001173335837890562
275	0.0011733539228443123
